,seconds,date,hr,activity_load_2d,activity_load_3d
1454,3984.683,[2023-09-09 21:24:17 645],173.0,0.0044,0.0055
1455,3985.667,[2023-09-09 21:24:18 629],172.0,0.0042,0.005
1456,3986.681,[2023-09-09 21:24:19 643],172.0,0.0045,0.0052
1457,3987.683,[2023-09-09 21:24:20 645],171.0,0.0098,0.0157
1458,3988.683,[2023-09-09 21:24:21 645],171.0,0.0202,0.0276
1459,3989.683,[2023-09-09 21:24:22 645],171.0,0.0666,0.1145
1460,3990.684,[2023-09-09 21:24:23 646],171.0,0.1202,0.183
1461,3991.684,[2023-09-09 21:24:24 646],171.0,0.077,0.127
1462,3992.684,[2023-09-09 21:24:25 646],171.0,0.0419,0.0851
1463,3993.684,[2023-09-09 21:24:26 646],172.0,0.1422,0.1838
1464,3994.685,[2023-09-09 21:24:27 647],171.0,0.0289,0.0463
1465,3995.667,[2023-09-09 21:24:28 629],170.0,0.0149,0.0199
1466,3996.685,[2023-09-09 21:24:29 647],171.0,0.0251,0.0345
1467,3997.685,[2023-09-09 21:24:30 647],171.0,0.0252,0.0327
1468,3998.686,[2023-09-09 21:24:31 648],171.0,0.0845,0.1366
1469,3999.683,[2023-09-09 21:24:32 645],172.0,0.0115,0.0157
1470,4000.685,[2023-09-09 21:24:33 647],173.0,0.038,0.0636
1471,4001.685,[2023-09-09 21:24:34 647],173.0,0.0555,0.0988
1472,4002.683,[2023-09-09 21:24:35 645],173.0,0.0977,0.1524
1473,4003.684,[2023-09-09 21:24:36 646],172.0,0.1193,0.1889
1474,4004.685,[2023-09-09 21:24:37 647],173.0,0.118,0.2073
1475,4005.668,[2023-09-09 21:24:38 630],174.0,0.078,0.1213
1476,4006.685,[2023-09-09 21:24:39 647],173.0,0.0235,0.0356
1477,4007.686,[2023-09-09 21:24:40 648],174.0,0.0174,0.0269
1478,4008.687,[2023-09-09 21:24:41 649],173.0,0.0126,0.0189
1479,4009.685,[2023-09-09 21:24:42 647],173.0,0.0193,0.0256
1480,4010.685,[2023-09-09 21:24:43 647],172.0,0.0101,0.0153
1481,4011.685,[2023-09-09 21:24:44 647],171.0,0.0082,0.0113
1482,4012.685,[2023-09-09 21:24:45 647],170.0,0.0086,0.0127
1483,4013.686,[2023-09-09 21:24:46 648],168.0,0.0093,0.014
1484,4014.683,[2023-09-09 21:24:47 645],168.0,0.0071,0.0095
1485,4015.666,[2023-09-09 21:24:48 628],169.0,0.0077,0.0113
1486,4016.686,[2023-09-09 21:24:49 648],169.0,0.0106,0.0146
1487,4017.686,[2023-09-09 21:24:50 648],170.0,0.007,0.0103
1488,4018.686,[2023-09-09 21:24:51 648],170.0,0.0055,0.0075
1489,4019.683,[2023-09-09 21:24:52 645],170.0,0.0086,0.0116
1490,4020.686,[2023-09-09 21:24:53 648],170.0,0.0147,0.0176
1491,4021.655,[2023-09-09 21:24:54 617],169.0,0.0061,0.0078
1492,4022.688,[2023-09-09 21:24:55 650],169.0,0.0104,0.0153
1493,4023.687,[2023-09-09 21:24:56 649],169.0,0.0078,0.011
1494,4024.689,[2023-09-09 21:24:57 651],170.0,0.0155,0.0211
1495,4025.669,[2023-09-09 21:24:58 631],170.0,0.0188,0.0248
1496,4026.686,[2023-09-09 21:24:59 648],170.0,0.0177,0.0223
1497,4027.686,[2023-09-09 21:25:00 648],169.0,0.0336,0.0429
1498,4028.685,[2023-09-09 21:25:01 647],167.0,0.0532,0.107
1499,4029.687,[2023-09-09 21:25:02 649],167.0,0.049,0.1209
1500,4030.687,[2023-09-09 21:25:03 649],166.0,0.0447,0.0943
1501,4031.687,[2023-09-09 21:25:04 649],166.0,0.096,0.168
1502,4032.686,[2023-09-09 21:25:05 648],165.0,0.0643,0.0987
1503,4033.688,[2023-09-09 21:25:06 650],165.0,0.0381,0.0605
1504,4034.688,[2023-09-09 21:25:07 650],166.0,0.0113,0.0178
1505,4035.688,[2023-09-09 21:25:08 650],167.0,0.0462,0.0687
1506,4036.688,[2023-09-09 21:25:09 650],168.0,0.0929,0.1549
1507,4037.69,[2023-09-09 21:25:10 652],168.0,0.0964,0.1817
1508,4038.689,[2023-09-09 21:25:11 651],167.0,0.0998,0.1824
1509,4039.689,[2023-09-09 21:25:12 651],167.0,0.1257,0.2627
1510,4040.688,[2023-09-09 21:25:13 650],166.0,0.0552,0.0958
1511,4041.688,[2023-09-09 21:25:14 650],167.0,0.0114,0.0162
1512,4042.685,[2023-09-09 21:25:15 647],167.0,0.005,0.0067
1513,4043.686,[2023-09-09 21:25:16 648],167.0,0.011,0.0172
1514,4044.689,[2023-09-09 21:25:17 651],168.0,0.0069,0.0086
1515,4045.671,[2023-09-09 21:25:18 633],168.0,0.0174,0.0234
1516,4046.689,[2023-09-09 21:25:19 651],169.0,0.0124,0.021
1517,4047.688,[2023-09-09 21:25:20 650],168.0,0.0153,0.023
1518,4048.688,[2023-09-09 21:25:21 650],168.0,0.0086,0.0121
1519,4049.69,[2023-09-09 21:25:22 652],169.0,0.0114,0.0168
1520,4050.691,[2023-09-09 21:25:23 653],170.0,0.0119,0.0148
1521,4051.689,[2023-09-09 21:25:24 651],170.0,0.0083,0.0146
1522,4052.69,[2023-09-09 21:25:25 652],171.0,0.0062,0.0082
1523,4053.688,[2023-09-09 21:25:26 650],172.0,0.0046,0.0053
1524,4054.686,[2023-09-09 21:25:27 648],171.0,0.0084,0.0112
1525,4055.669,[2023-09-09 21:25:28 631],169.0,0.0101,0.0156
1526,4056.689,[2023-09-09 21:25:29 651],170.0,0.0069,0.0087
1527,4057.686,[2023-09-09 21:25:30 648],169.0,0.013,0.0154
1528,4058.688,[2023-09-09 21:25:31 650],167.0,0.0108,0.0132
1529,4059.687,[2023-09-09 21:25:32 649],167.0,0.0044,0.0053
1530,4060.686,[2023-09-09 21:25:33 648],166.0,0.0066,0.0086
1531,4061.688,[2023-09-09 21:25:34 650],165.0,0.0076,0.0112
1532,4062.69,[2023-09-09 21:25:35 652],164.0,0.0181,0.0254
1533,4063.691,[2023-09-09 21:25:36 653],162.0,0.0119,0.0169
1534,4064.691,[2023-09-09 21:25:37 653],161.0,0.0064,0.0087
1535,4065.674,[2023-09-09 21:25:38 636],161.0,0.0063,0.0089
1536,4066.691,[2023-09-09 21:25:39 653],163.0,0.006,0.0085
1537,4067.69,[2023-09-09 21:25:40 652],164.0,0.0055,0.008
1538,4068.69,[2023-09-09 21:25:41 652],163.0,0.0082,0.0116
1539,4069.69,[2023-09-09 21:25:42 652],162.0,0.0075,0.0125
1540,4070.692,[2023-09-09 21:25:43 654],161.0,0.0074,0.0123
1541,4071.691,[2023-09-09 21:25:44 653],161.0,0.0077,0.011
1542,4072.689,[2023-09-09 21:25:45 651],160.0,0.0132,0.0218
1543,4073.69,[2023-09-09 21:25:46 652],159.0,0.0166,0.0246
1544,4074.691,[2023-09-09 21:25:47 653],159.0,0.106,0.1455
1545,4075.671,[2023-09-09 21:25:48 633],160.0,0.0211,0.0307
1546,4076.692,[2023-09-09 21:25:49 654],160.0,0.0148,0.0205
1547,4077.69,[2023-09-09 21:25:50 652],159.0,0.0219,0.0324
1548,4078.69,[2023-09-09 21:25:51 652],159.0,0.019,0.0255
1549,4079.691,[2023-09-09 21:25:52 653],159.0,0.0267,0.042
1550,4080.691,[2023-09-09 21:25:53 653],159.0,0.0526,0.0828
1551,4081.692,[2023-09-09 21:25:54 654],159.0,0.0946,0.1655
1552,4082.691,[2023-09-09 21:25:55 653],159.0,0.101,0.1818
1553,4083.692,[2023-09-09 21:25:56 654],160.0,0.1224,0.1928
1554,4084.692,[2023-09-09 21:25:57 654],161.0,0.0737,0.1158
1555,4085.676,[2023-09-09 21:25:58 638],161.0,0.015,0.0222
1556,4086.689,[2023-09-09 21:25:59 651],161.0,0.0106,0.0158
1557,4087.689,[2023-09-09 21:26:00 651],161.0,0.0107,0.0169
1558,4088.692,[2023-09-09 21:26:01 654],161.0,0.0115,0.0171
1559,4089.693,[2023-09-09 21:26:02 655],160.0,0.0088,0.0125
1560,4090.692,[2023-09-09 21:26:03 654],158.0,0.0072,0.0091
1561,4091.692,[2023-09-09 21:26:04 654],154.0,0.0084,0.0101
1562,4092.692,[2023-09-09 21:26:05 654],153.0,0.0076,0.0095
1563,4093.693,[2023-09-09 21:26:06 655],153.0,0.0079,0.0116
1564,4094.693,[2023-09-09 21:26:07 655],152.0,0.0079,0.0105
1565,4095.677,[2023-09-09 21:26:08 639],152.0,0.0074,0.0095
1566,4096.693,[2023-09-09 21:26:09 655],155.0,0.0092,0.0115
1567,4097.693,[2023-09-09 21:26:10 655],157.0,0.0118,0.0174
1568,4098.693,[2023-09-09 21:26:11 655],158.0,0.0059,0.0073
1569,4099.693,[2023-09-09 21:26:12 655],159.0,0.005,0.0067
1570,4100.693,[2023-09-09 21:26:13 655],159.0,0.0076,0.01
1571,4101.693,[2023-09-09 21:26:14 655],159.0,0.0107,0.0145
1572,4102.694,[2023-09-09 21:26:15 656],158.0,0.007,0.0104
1573,4103.693,[2023-09-09 21:26:16 655],155.0,0.0052,0.0061
1574,4104.693,[2023-09-09 21:26:17 655],155.0,0.0069,0.0079
1575,4105.676,[2023-09-09 21:26:18 638],154.0,0.003,0.0035
1576,4106.692,[2023-09-09 21:26:19 654],154.0,0.0044,0.0054
1577,4107.693,[2023-09-09 21:26:20 655],155.0,0.0055,0.0071
1578,4108.691,[2023-09-09 21:26:21 653],156.0,0.004,0.0048
1579,4109.693,[2023-09-09 21:26:22 655],154.0,0.0085,0.0114
1580,4110.693,[2023-09-09 21:26:23 655],152.0,0.0037,0.0044
1581,4111.691,[2023-09-09 21:26:24 653],151.0,0.0036,0.0042
1582,4112.694,[2023-09-09 21:26:25 656],150.0,0.0045,0.0058
1583,4113.695,[2023-09-09 21:26:26 657],150.0,0.0058,0.0078
1584,4114.693,[2023-09-09 21:26:27 655],149.0,0.0089,0.0118
1585,4115.681,[2023-09-09 21:26:28 643],149.0,0.0069,0.0094
1586,4116.695,[2023-09-09 21:26:29 657],150.0,0.006,0.0079
1587,4117.694,[2023-09-09 21:26:30 656],150.0,0.0064,0.0079
1588,4118.694,[2023-09-09 21:26:31 656],150.0,0.0055,0.0073
1589,4119.695,[2023-09-09 21:26:32 657],151.0,0.0093,0.0147
1590,4120.695,[2023-09-09 21:26:33 657],151.0,0.0083,0.0101
1591,4121.693,[2023-09-09 21:26:34 655],151.0,0.0034,0.0039
1592,4122.694,[2023-09-09 21:26:35 656],152.0,0.0041,0.0052
1593,4123.694,[2023-09-09 21:26:36 656],152.0,0.0081,0.0115
1594,4124.694,[2023-09-09 21:26:37 656],151.0,0.009,0.0141
1595,4125.678,[2023-09-09 21:26:38 640],151.0,0.0053,0.0072
1596,4126.693,[2023-09-09 21:26:39 655],151.0,0.0066,0.0083
1597,4127.694,[2023-09-09 21:26:40 656],151.0,0.0098,0.0134
1598,4128.696,[2023-09-09 21:26:41 658],151.0,0.0114,0.0228
1599,4129.696,[2023-09-09 21:26:42 658],151.0,0.0156,0.0194
1600,4130.696,[2023-09-09 21:26:43 658],149.0,0.0169,0.0226
1601,4131.695,[2023-09-09 21:26:44 657],146.0,0.0345,0.0471
1602,4132.695,[2023-09-09 21:26:45 657],145.0,0.0717,0.1005
1603,4133.696,[2023-09-09 21:26:46 658],144.0,0.0952,0.1402
1604,4134.694,[2023-09-09 21:26:47 656],142.0,0.1118,0.1841
1605,4135.678,[2023-09-09 21:26:48 640],141.0,0.1323,0.1957
1606,4136.695,[2023-09-09 21:26:49 657],141.0,0.1743,0.2544
1607,4137.694,[2023-09-09 21:26:50 656],141.0,0.1494,0.207
1608,4138.695,[2023-09-09 21:26:51 657],141.0,0.0776,0.1173
1609,4139.695,[2023-09-09 21:26:52 657],141.0,0.0523,0.0751
1610,4140.694,[2023-09-09 21:26:53 656],141.0,0.0216,0.0276
1611,4141.696,[2023-09-09 21:26:54 658],141.0,0.0106,0.0144
1612,4142.695,[2023-09-09 21:26:55 657],141.0,0.0091,0.0134
1613,4143.695,[2023-09-09 21:26:56 657],141.0,0.0071,0.0101
1614,4144.697,[2023-09-09 21:26:57 659],141.0,0.0084,0.0117
1615,4145.678,[2023-09-09 21:26:58 640],141.0,0.0069,0.0089
1616,4146.697,[2023-09-09 21:26:59 659],141.0,0.0066,0.0094
1617,4147.695,[2023-09-09 21:27:00 657],141.0,0.0074,0.0094
1618,4148.697,[2023-09-09 21:27:01 659],141.0,0.0075,0.0096
1619,4149.697,[2023-09-09 21:27:02 659],141.0,0.0057,0.0074
1620,4150.696,[2023-09-09 21:27:03 658],141.0,0.0072,0.0088
1621,4151.697,[2023-09-09 21:27:04 659],141.0,0.0074,0.0107
1622,4152.697,[2023-09-09 21:27:05 659],141.0,0.0061,0.0084
1623,4153.697,[2023-09-09 21:27:06 659],141.0,0.0191,0.024
1624,4154.698,[2023-09-09 21:27:07 660],141.0,0.0064,0.0094
1625,4155.682,[2023-09-09 21:27:08 644],141.0,0.0065,0.0096
1626,4156.682,[2023-09-09 21:27:09 644],141.0,0.0073,0.0102
1627,4157.696,[2023-09-09 21:27:10 658],141.0,0.0055,0.0077
1628,4158.693,[2023-09-09 21:27:11 655],141.0,0.0058,0.0075
1629,4159.696,[2023-09-09 21:27:12 658],141.0,0.011,0.0129
1630,4160.697,[2023-09-09 21:27:13 659],146.0,0.0196,0.0234
1631,4161.697,nan,159.5,0.007,0.0098
1632,4162.697,nan,159.5,0.0078,0.0118
1633,4163.697,nan,159.5,0.0145,0.0207
1634,4164.697,nan,159.5,0.0054,0.0072
1635,4165.697,nan,159.5,0.004,0.0052
1636,4166.697,nan,159.5,0.0038,0.0046
1637,4167.697,nan,159.5,0.0083,0.0105
1638,4168.7,nan,166.5,0.0056,0.0073
1639,4169.7,nan,166.5,0.0198,0.0235
1640,4170.7,nan,166.5,0.0173,0.0241
1641,4172.197,[2023-09-09 21:27:25 159],170.0,0.015,0.022
1642,4173.197,nan,169.5,0.0174,0.0256
1643,4174.198,[2023-09-09 21:27:27 160],169.0,0.0691,0.1011
1644,4175.198,[2023-09-09 21:27:28 160],169.0,0.2034,0.2574
1645,4176.199,[2023-09-09 21:27:29 161],169.0,0.2192,0.2714
1646,4177.198,[2023-09-09 21:27:30 160],169.0,0.2098,0.324
1647,4178.198,[2023-09-09 21:27:31 160],170.0,0.107,0.158
1648,4179.199,[2023-09-09 21:27:32 161],171.0,0.1079,0.1546
1649,4180.198,[2023-09-09 21:27:33 160],172.0,0.0296,0.0372
1650,4181.2,[2023-09-09 21:27:34 162],173.0,0.0254,0.0359
1651,4182.2,[2023-09-09 21:27:35 162],174.0,0.0157,0.0212
1652,4183.199,[2023-09-09 21:27:36 161],173.0,0.0124,0.017
1653,4184.195,[2023-09-09 21:27:37 157],173.0,0.0526,0.086
1654,4185.199,[2023-09-09 21:27:38 161],174.0,0.0325,0.0545
1655,4186.181,[2023-09-09 21:27:39 143],175.0,0.0125,0.0188
1656,4187.199,[2023-09-09 21:27:40 161],176.0,0.021,0.031
1657,4188.199,[2023-09-09 21:27:41 161],176.0,0.0337,0.0509
1658,4189.197,[2023-09-09 21:27:42 159],178.0,0.0185,0.0266
1659,4190.199,[2023-09-09 21:27:43 161],179.0,0.0203,0.0327
1660,4191.2,[2023-09-09 21:27:44 162],180.0,0.0141,0.0236
1661,4192.201,[2023-09-09 21:27:45 163],180.0,0.0135,0.0216
1662,4193.201,[2023-09-09 21:27:46 163],181.0,0.0156,0.0216
1663,4194.201,[2023-09-09 21:27:47 163],182.0,0.019,0.0264
1664,4195.199,[2023-09-09 21:27:48 161],182.0,0.0576,0.0711
1665,4196.184,[2023-09-09 21:27:49 146],181.0,0.0218,0.0297
1666,4197.201,[2023-09-09 21:27:50 163],181.0,0.0188,0.027
1667,4198.2,[2023-09-09 21:27:51 162],180.0,0.0165,0.0253
1668,4199.199,[2023-09-09 21:27:52 161],181.0,0.0152,0.0232
1669,4200.197,[2023-09-09 21:27:53 159],181.0,0.0139,0.0225
1670,4201.178,[2023-09-09 21:27:54 140],181.0,0.0144,0.0209
1671,4202.2,[2023-09-09 21:27:55 162],181.0,0.0098,0.0155
1672,4203.2,[2023-09-09 21:27:56 162],180.0,0.0105,0.0179
1673,4204.175,[2023-09-09 21:27:57 137],180.0,0.0081,0.0123
1674,4205.201,[2023-09-09 21:27:58 163],179.0,0.0086,0.014
1675,4206.184,[2023-09-09 21:27:59 146],179.0,0.0744,0.0921
1676,4207.202,[2023-09-09 21:28:00 164],179.0,0.0147,0.0197
1677,4208.2,[2023-09-09 21:28:01 162],179.0,0.0136,0.0209
1678,4209.201,[2023-09-09 21:28:02 163],180.0,0.041,0.0589
1679,4210.172,[2023-09-09 21:28:03 134],180.0,0.0695,0.0983
1680,4211.201,[2023-09-09 21:28:04 163],179.0,0.1091,0.167
1681,4212.201,[2023-09-09 21:28:05 163],180.0,0.0652,0.1075
1682,4213.201,[2023-09-09 21:28:06 163],181.0,0.0442,0.076
1683,4214.202,[2023-09-09 21:28:07 164],181.0,0.0057,0.0073
1684,4215.201,[2023-09-09 21:28:08 163],182.0,0.0056,0.0076
1685,4216.183,[2023-09-09 21:28:09 145],182.0,0.0123,0.0163
1686,4217.201,[2023-09-09 21:28:10 163],180.0,0.0201,0.0232
1687,4218.2,[2023-09-09 21:28:11 162],179.0,0.0282,0.0325
1688,4219.201,[2023-09-09 21:28:12 163],178.0,0.0086,0.0134
1689,4220.201,[2023-09-09 21:28:13 163],179.0,0.0128,0.0174
1690,4221.2,[2023-09-09 21:28:14 162],179.0,0.0089,0.0146
1691,4222.2,[2023-09-09 21:28:15 162],178.0,0.008,0.0118
1692,4223.201,[2023-09-09 21:28:16 163],179.0,0.0137,0.0184
1693,4224.202,[2023-09-09 21:28:17 164],177.0,0.0983,0.1385
1694,4225.2,[2023-09-09 21:28:18 162],176.0,0.098,0.1249
1695,4226.187,[2023-09-09 21:28:19 149],177.0,0.01,0.0132
1696,4227.205,[2023-09-09 21:28:20 167],178.0,0.007,0.0106
1697,4228.202,[2023-09-09 21:28:21 164],178.0,0.0123,0.0184
1698,4229.205,[2023-09-09 21:28:22 167],178.0,0.0663,0.1136
1699,4230.203,[2023-09-09 21:28:23 165],178.0,0.0947,0.1702
1700,4231.203,[2023-09-09 21:28:24 165],178.0,0.1222,0.2122
1701,4232.201,[2023-09-09 21:28:25 163],178.0,0.1072,0.1687
1702,4233.174,[2023-09-09 21:28:26 136],178.0,0.0643,0.1043
1703,4234.203,[2023-09-09 21:28:27 165],178.0,0.0406,0.0699
1704,4235.199,[2023-09-09 21:28:28 161],179.0,0.0447,0.071
1705,4236.184,[2023-09-09 21:28:29 146],179.0,0.1137,0.1625
1706,4237.202,[2023-09-09 21:28:30 164],177.0,0.2148,0.2925
1707,4238.2,[2023-09-09 21:28:31 162],176.0,0.0509,0.0844
1708,4239.199,[2023-09-09 21:28:32 161],176.0,0.0212,0.0307
1709,4240.201,[2023-09-09 21:28:33 163],177.0,0.0359,0.0522
1710,4241.202,[2023-09-09 21:28:34 164],179.0,0.082,0.1284
1711,4242.203,[2023-09-09 21:28:35 165],180.0,0.0917,0.1635
1712,4243.202,[2023-09-09 21:28:36 164],180.0,0.0874,0.1784
1713,4244.203,[2023-09-09 21:28:37 165],179.0,0.1279,0.2185
1714,4245.203,[2023-09-09 21:28:38 165],179.0,0.0965,0.1586
1715,4246.203,[2023-09-09 21:28:39 165],180.0,0.12,0.2382
1716,4247.208,[2023-09-09 21:28:40 170],180.0,0.0305,0.0582
1717,4248.205,[2023-09-09 21:28:41 167],180.0,0.0725,0.1046
1718,4249.205,[2023-09-09 21:28:42 167],180.0,0.0228,0.037
1719,4250.205,[2023-09-09 21:28:43 167],180.0,0.0219,0.0285
1720,4251.205,[2023-09-09 21:28:44 167],180.0,0.047,0.0711
1721,4252.205,[2023-09-09 21:28:45 167],181.0,0.068,0.12
1722,4253.212,[2023-09-09 21:28:46 174],181.0,0.0839,0.1404
1723,4254.207,[2023-09-09 21:28:47 169],181.0,0.0851,0.1403
1724,4255.208,[2023-09-09 21:28:48 170],182.0,0.0863,0.1536
1725,4256.155,[2023-09-09 21:28:49 117],182.0,0.0511,0.0771
1726,4257.205,[2023-09-09 21:28:50 167],182.0,0.0179,0.0258
1727,4258.206,[2023-09-09 21:28:51 168],183.0,0.0137,0.0227
1728,4259.205,[2023-09-09 21:28:52 167],182.0,0.0121,0.0198
1729,4260.206,[2023-09-09 21:28:53 168],181.0,0.0109,0.0176
1730,4261.205,[2023-09-09 21:28:54 167],180.0,0.0105,0.0153
1731,4262.207,[2023-09-09 21:28:55 169],179.0,0.0097,0.0146
1732,4263.206,[2023-09-09 21:28:56 168],179.0,0.0102,0.0155
1733,4264.207,[2023-09-09 21:28:57 169],178.0,0.0109,0.0139
1734,4265.208,[2023-09-09 21:28:58 170],178.0,0.0079,0.0108
1735,4266.189,[2023-09-09 21:28:59 151],177.0,0.0087,0.0125
1736,4267.208,[2023-09-09 21:29:00 170],176.0,0.0085,0.0119
1737,4268.206,[2023-09-09 21:29:01 168],176.0,0.0096,0.0129
1738,4269.207,[2023-09-09 21:29:02 169],176.0,0.0114,0.0169
1739,4270.208,[2023-09-09 21:29:03 170],176.0,0.013,0.0207
1740,4271.207,[2023-09-09 21:29:04 169],176.0,0.0062,0.0083
1741,4272.209,[2023-09-09 21:29:05 171],176.0,0.0112,0.0143
1742,4273.207,[2023-09-09 21:29:06 169],175.0,0.0216,0.0302
1743,4274.208,[2023-09-09 21:29:07 170],175.0,0.0308,0.0483
1744,4275.207,[2023-09-09 21:29:08 169],175.0,0.0179,0.024
1745,4276.191,[2023-09-09 21:29:09 153],175.0,0.0198,0.0296
1746,4277.208,[2023-09-09 21:29:10 170],175.0,0.0254,0.0387
1747,4278.208,[2023-09-09 21:29:11 170],176.0,0.1515,0.2548
1748,4279.205,[2023-09-09 21:29:12 167],176.0,0.0631,0.0854
1749,4280.206,[2023-09-09 21:29:13 168],175.0,0.0442,0.1066
1750,4281.202,[2023-09-09 21:29:14 164],174.0,0.0667,0.0905
1751,4282.207,[2023-09-09 21:29:15 169],174.0,0.1334,0.1998
1752,4283.207,[2023-09-09 21:29:16 169],176.0,0.0475,0.0881
1753,4284.208,[2023-09-09 21:29:17 170],178.0,0.0161,0.0254
1754,4285.209,[2023-09-09 21:29:18 171],179.0,0.0068,0.0087
1755,4286.19,[2023-09-09 21:29:19 152],180.0,0.006,0.0078
1756,4287.208,[2023-09-09 21:29:20 170],180.0,0.004,0.0049
1757,4288.209,[2023-09-09 21:29:21 171],181.0,0.0051,0.0063
1758,4289.209,[2023-09-09 21:29:22 171],181.0,0.0079,0.0116
1759,4290.208,[2023-09-09 21:29:23 170],181.0,0.0115,0.0168
1760,4291.208,[2023-09-09 21:29:24 170],180.0,0.0113,0.0153
1761,4292.206,[2023-09-09 21:29:25 168],180.0,0.0143,0.0223
1762,4293.214,[2023-09-09 21:29:26 176],180.0,0.0108,0.0139
1763,4294.209,[2023-09-09 21:29:27 171],180.0,0.0124,0.0164
1764,4295.208,[2023-09-09 21:29:28 170],181.0,0.017,0.0261
1765,4296.19,[2023-09-09 21:29:29 152],182.0,0.0581,0.097
1766,4297.206,[2023-09-09 21:29:30 168],181.0,0.0959,0.1525
1767,4298.21,[2023-09-09 21:29:31 172],182.0,0.1025,0.1647
1768,4299.21,[2023-09-09 21:29:32 172],181.0,0.0755,0.1525
1769,4300.209,[2023-09-09 21:29:33 171],178.0,0.0848,0.1588
1770,4301.209,[2023-09-09 21:29:34 171],178.0,0.0733,0.118
1771,4302.211,[2023-09-09 21:29:35 173],177.0,0.0312,0.0478
1772,4303.21,[2023-09-09 21:29:36 172],175.0,0.0138,0.0171
1773,4304.211,[2023-09-09 21:29:37 173],173.0,0.0107,0.0139
1774,4305.21,[2023-09-09 21:29:38 172],172.0,0.0114,0.0131
1775,4306.192,[2023-09-09 21:29:39 154],171.0,0.0118,0.0155
1776,4307.208,[2023-09-09 21:29:40 170],173.0,0.0182,0.0238
1777,4308.207,[2023-09-09 21:29:41 169],173.0,0.0442,0.0661
1778,4309.209,[2023-09-09 21:29:42 171],172.0,0.079,0.128
1779,4310.208,[2023-09-09 21:29:43 170],172.0,0.067,0.1174
1780,4311.212,[2023-09-09 21:29:44 174],173.0,0.0784,0.1464
1781,4312.21,[2023-09-09 21:29:45 172],173.0,0.0923,0.1634
1782,4313.209,[2023-09-09 21:29:46 171],173.0,0.1188,0.1937
1783,4314.209,[2023-09-09 21:29:47 171],173.0,0.0313,0.049
1784,4315.21,[2023-09-09 21:29:48 172],174.0,0.018,0.0217
1785,4316.192,[2023-09-09 21:29:49 154],175.0,0.0202,0.0262
1786,4317.212,[2023-09-09 21:29:50 174],176.0,0.0274,0.044
1787,4318.212,[2023-09-09 21:29:51 174],176.0,0.056,0.0979
1788,4319.21,[2023-09-09 21:29:52 172],175.0,0.0803,0.1309
1789,4320.21,[2023-09-09 21:29:53 172],173.0,0.0894,0.1615
1790,4321.21,[2023-09-09 21:29:54 172],172.0,0.1008,0.1966
1791,4322.211,[2023-09-09 21:29:55 173],172.0,0.0892,0.1517
1792,4323.208,[2023-09-09 21:29:56 170],171.0,0.0945,0.1445
1793,4324.212,[2023-09-09 21:29:57 174],171.0,0.017,0.0242
1794,4325.179,[2023-09-09 21:29:58 141],169.0,0.012,0.016
1795,4326.193,[2023-09-09 21:29:59 155],167.0,0.0185,0.0232
1796,4327.209,[2023-09-09 21:30:00 171],166.0,0.0432,0.052
1797,4328.211,[2023-09-09 21:30:01 173],164.0,0.0203,0.0273
1798,4329.212,[2023-09-09 21:30:02 174],162.0,0.021,0.0306
1799,4330.212,[2023-09-09 21:30:03 174],162.0,0.0186,0.027
1800,4331.211,[2023-09-09 21:30:04 173],163.0,0.0185,0.025
1801,4332.213,[2023-09-09 21:30:05 175],164.0,0.0217,0.0267
1802,4333.213,[2023-09-09 21:30:06 175],163.0,0.0127,0.019
1803,4334.212,[2023-09-09 21:30:07 174],163.0,0.0117,0.0164
1804,4335.212,[2023-09-09 21:30:08 174],163.0,0.0167,0.0211
1805,4336.193,[2023-09-09 21:30:09 155],162.0,0.0337,0.0597
1806,4337.213,[2023-09-09 21:30:10 175],163.0,0.0064,0.0075
1807,4338.211,[2023-09-09 21:30:11 173],162.0,0.0038,0.0045
1808,4339.213,[2023-09-09 21:30:12 175],163.0,0.0031,0.0038
1809,4340.212,[2023-09-09 21:30:13 174],164.0,0.0042,0.0049
1810,4341.213,[2023-09-09 21:30:14 175],162.0,0.0034,0.0041
1811,4342.214,[2023-09-09 21:30:15 176],161.0,0.0034,0.0042
1812,4343.214,[2023-09-09 21:30:16 176],161.0,0.0032,0.0038
1813,4344.214,[2023-09-09 21:30:17 176],160.0,0.0035,0.004
1814,4345.213,[2023-09-09 21:30:18 175],161.0,0.0055,0.0064
1815,4346.196,[2023-09-09 21:30:19 158],161.0,0.0101,0.0145
1816,4347.214,[2023-09-09 21:30:20 176],161.0,0.0031,0.0037
1817,4348.214,[2023-09-09 21:30:21 176],161.0,0.0038,0.0046
1818,4349.214,[2023-09-09 21:30:22 176],160.0,0.0029,0.0036
1819,4350.215,[2023-09-09 21:30:23 177],159.0,0.0031,0.0038
1820,4351.215,[2023-09-09 21:30:24 177],159.0,0.0028,0.0034
1821,4352.212,[2023-09-09 21:30:25 174],160.0,0.0027,0.0033
1822,4353.211,[2023-09-09 21:30:26 173],160.0,0.0026,0.0032
1823,4354.214,[2023-09-09 21:30:27 176],160.0,0.0031,0.0037
1824,4355.213,[2023-09-09 21:30:28 175],159.0,0.0107,0.0203
1825,4356.195,[2023-09-09 21:30:29 157],158.0,0.0083,0.0106
1826,4357.215,[2023-09-09 21:30:30 177],158.0,0.0116,0.014
