,seconds,date,hr,activity_load_2d,activity_load_3d
930,3451.343,[2023-09-08 20:15:30 995],78.0,0.0018,0.0022
931,3452.344,[2023-09-08 20:15:31 996],80.0,0.0021,0.0025
932,3453.342,[2023-09-08 20:15:32 994],82.0,0.0026,0.0031
933,3454.343,[2023-09-08 20:15:33 995],84.0,0.0025,0.0028
934,3455.344,[2023-09-08 20:15:34 996],86.0,0.0022,0.0026
935,3456.324,[2023-09-08 20:15:35 976],86.0,0.0038,0.0042
936,3457.342,[2023-09-08 20:15:36 994],84.0,0.0029,0.0034
937,3458.342,[2023-09-08 20:15:37 994],82.0,0.0037,0.0041
938,3459.344,[2023-09-08 20:15:38 996],82.0,0.005,0.0058
939,3460.344,[2023-09-08 20:15:39 996],83.0,0.0025,0.0031
940,3461.344,[2023-09-08 20:15:40 996],83.0,0.0037,0.0044
941,3462.344,[2023-09-08 20:15:41 996],82.0,0.0035,0.0045
942,3463.343,[2023-09-08 20:15:42 995],81.0,0.0032,0.0036
943,3464.344,[2023-09-08 20:15:43 996],82.0,0.0041,0.0048
944,3465.344,[2023-09-08 20:15:44 996],82.0,0.0033,0.0039
945,3466.324,[2023-09-08 20:15:45 976],81.0,0.0027,0.003
946,3467.344,[2023-09-08 20:15:46 996],82.0,0.002,0.0024
947,3468.344,[2023-09-08 20:15:47 996],84.0,0.0023,0.0027
948,3469.344,[2023-09-08 20:15:48 996],86.0,0.0035,0.0045
949,3470.345,[2023-09-08 20:15:49 997],86.0,0.0052,0.0061
950,3471.341,[2023-09-08 20:15:50 993],87.0,0.0041,0.0046
951,3472.34,[2023-09-08 20:15:51 992],87.0,0.0043,0.0048
952,3473.341,[2023-09-08 20:15:52 993],87.0,0.0027,0.0032
953,3474.343,[2023-09-08 20:15:53 995],87.0,0.0025,0.003
954,3475.341,[2023-09-08 20:15:54 993],86.0,0.0034,0.0042
955,3476.324,[2023-09-08 20:15:55 976],87.0,0.0031,0.0036
956,3477.341,[2023-09-08 20:15:56 993],87.0,0.0034,0.0042
957,3478.345,[2023-09-08 20:15:57 997],87.0,0.0042,0.005
958,3479.344,[2023-09-08 20:15:58 996],87.0,0.0023,0.0029
959,3480.345,[2023-09-08 20:15:59 997],88.0,0.0021,0.0025
960,3481.344,[2023-09-08 20:16:00 996],89.0,0.0021,0.0024
961,3482.346,[2023-09-08 20:16:01 998],89.0,0.002,0.0024
962,3483.344,[2023-09-08 20:16:02 996],89.0,0.0023,0.0027
963,3484.346,[2023-09-08 20:16:03 998],88.0,0.0023,0.0028
964,3485.343,[2023-09-08 20:16:04 995],88.0,0.0022,0.0027
965,3486.326,[2023-09-08 20:16:05 978],89.0,0.0022,0.0026
966,3487.343,[2023-09-08 20:16:06 995],89.0,0.0022,0.0027
967,3488.346,[2023-09-08 20:16:07 998],89.0,0.0021,0.0026
968,3489.344,[2023-09-08 20:16:08 996],90.0,0.002,0.0024
969,3490.345,[2023-09-08 20:16:09 997],90.0,0.0031,0.0037
970,3491.346,[2023-09-08 20:16:10 998],90.0,0.003,0.0035
971,3492.346,[2023-09-08 20:16:11 998],91.0,0.0021,0.0025
972,3493.344,[2023-09-08 20:16:12 996],91.0,0.002,0.0024
973,3494.345,[2023-09-08 20:16:13 997],90.0,0.002,0.0024
974,3495.346,[2023-09-08 20:16:14 998],89.0,0.0023,0.0028
975,3496.326,[2023-09-08 20:16:15 978],90.0,0.002,0.0023
976,3497.346,[2023-09-08 20:16:16 998],91.0,0.0021,0.0025
977,3498.346,[2023-09-08 20:16:17 998],93.0,0.0018,0.0021
978,3499.346,[2023-09-08 20:16:18 998],93.0,0.005,0.0057
979,3500.347,[2023-09-08 20:16:19 999],91.0,0.0063,0.0076
980,3501.346,[2023-09-08 20:16:20 998],90.0,0.0047,0.0056
981,3502.345,[2023-09-08 20:16:21 997],90.0,0.0034,0.0039
982,3503.344,[2023-09-08 20:16:22 996],90.0,0.0042,0.0051
983,3504.347,[2023-09-08 20:16:23 999],91.0,0.0044,0.0053
984,3505.345,[2023-09-08 20:16:24 997],93.0,0.0037,0.0042
985,3506.326,[2023-09-08 20:16:25 978],94.0,0.0033,0.004
986,3507.345,[2023-09-08 20:16:26 997],94.0,0.0041,0.0048
987,3508.346,[2023-09-08 20:16:27 998],94.0,0.0035,0.0042
988,3509.346,[2023-09-08 20:16:28 998],94.0,0.0021,0.0025
989,3510.345,[2023-09-08 20:16:29 997],95.0,0.0019,0.0024
990,3511.346,[2023-09-08 20:16:30 998],97.0,0.0022,0.0026
991,3512.346,[2023-09-08 20:16:31 998],98.0,0.0018,0.0023
992,3513.345,[2023-09-08 20:16:32 997],97.0,0.0019,0.0022
993,3514.345,[2023-09-08 20:16:33 997],96.0,0.002,0.0024
994,3515.347,[2023-09-08 20:16:34 999],94.0,0.0017,0.0021
995,3516.327,[2023-09-08 20:16:35 979],91.0,0.0024,0.0029
996,3517.345,[2023-09-08 20:16:36 997],90.0,0.0035,0.0042
997,3518.347,[2023-09-08 20:16:37 999],89.0,0.0028,0.0036
998,3519.347,[2023-09-08 20:16:38 999],87.0,0.0031,0.0036
999,3520.347,[2023-09-08 20:16:39 999],87.0,0.002,0.0024
1000,3521.348,[2023-09-08 20:16:41 000],87.0,0.0096,0.0112
1001,3522.348,[2023-09-08 20:16:42 000],88.0,0.0066,0.0087
1002,3523.35,[2023-09-08 20:16:43 002],90.0,0.0063,0.0074
1003,3524.346,[2023-09-08 20:16:43 998],91.0,0.0051,0.0069
1004,3525.348,[2023-09-08 20:16:45 000],95.0,0.0052,0.0062
1005,3526.33,[2023-09-08 20:16:45 982],97.0,0.0028,0.0033
1006,3527.348,[2023-09-08 20:16:47 000],100.0,0.0026,0.0031
1007,3528.346,[2023-09-08 20:16:47 998],102.0,0.0031,0.004
1008,3529.35,[2023-09-08 20:16:49 002],101.0,0.0024,0.0029
1009,3530.348,[2023-09-08 20:16:50 000],101.0,0.0025,0.0029
1010,3531.35,[2023-09-08 20:16:51 002],100.0,0.0072,0.0084
1011,3532.348,[2023-09-08 20:16:52 000],99.0,0.0143,0.0186
1012,3533.35,[2023-09-08 20:16:53 002],97.0,0.0089,0.0132
1013,3534.347,[2023-09-08 20:16:53 999],97.0,0.0104,0.0159
1014,3535.35,[2023-09-08 20:16:55 002],97.0,0.0091,0.0128
1015,3536.329,[2023-09-08 20:16:55 981],99.0,0.0089,0.0129
1016,3537.347,[2023-09-08 20:16:56 999],100.0,0.0102,0.0138
1017,3538.347,[2023-09-08 20:16:57 999],100.0,0.0064,0.009
1018,3539.348,[2023-09-08 20:16:59 000],101.0,0.0055,0.007
1019,3540.35,[2023-09-08 20:17:00 002],101.0,0.0044,0.0067
1020,3541.351,[2023-09-08 20:17:01 003],101.0,0.0064,0.0107
1021,3542.347,[2023-09-08 20:17:01 999],101.0,0.0072,0.0111
1022,3543.35,[2023-09-08 20:17:03 002],101.0,0.0123,0.0186
1023,3544.35,[2023-09-08 20:17:04 002],101.0,0.0089,0.0155
1024,3545.351,[2023-09-08 20:17:05 003],101.0,0.0187,0.0258
1025,3546.33,[2023-09-08 20:17:05 982],100.0,0.0069,0.0087
1026,3547.351,[2023-09-08 20:17:07 003],98.0,0.0067,0.0082
1027,3548.348,[2023-09-08 20:17:08 000],96.0,0.0037,0.0045
1028,3549.351,[2023-09-08 20:17:09 003],96.0,0.0074,0.0087
1029,3550.348,[2023-09-08 20:17:10 000],96.0,0.0061,0.0089
1030,3551.348,[2023-09-08 20:17:11 000],97.0,0.0078,0.0107
1031,3552.351,[2023-09-08 20:17:12 003],99.0,0.0056,0.007
1032,3553.35,[2023-09-08 20:17:13 002],101.0,0.0029,0.0035
1033,3554.352,[2023-09-08 20:17:14 004],101.0,0.0048,0.0057
1034,3555.352,[2023-09-08 20:17:15 004],101.0,0.0045,0.0061
1035,3556.332,[2023-09-08 20:17:15 984],101.0,0.0047,0.0062
1036,3557.35,[2023-09-08 20:17:17 002],101.0,0.0028,0.0033
1037,3558.348,[2023-09-08 20:17:18 000],101.0,0.0025,0.0028
1038,3559.35,[2023-09-08 20:17:19 002],101.0,0.0023,0.0026
1039,3560.35,[2023-09-08 20:17:20 002],101.0,0.0022,0.0026
1040,3561.35,[2023-09-08 20:17:21 002],100.0,0.0037,0.0048
1041,3562.35,[2023-09-08 20:17:22 002],99.0,0.0043,0.005
1042,3563.348,[2023-09-08 20:17:23 000],99.0,0.0024,0.0028
1043,3564.35,[2023-09-08 20:17:24 002],99.0,0.0028,0.0031
1044,3565.35,[2023-09-08 20:17:25 002],99.0,0.0028,0.0032
1045,3566.331,[2023-09-08 20:17:25 983],100.0,0.005,0.0062
1046,3567.352,[2023-09-08 20:17:27 004],101.0,0.0048,0.007
1047,3568.35,[2023-09-08 20:17:28 002],101.0,0.0055,0.0072
1048,3569.353,[2023-09-08 20:17:29 005],101.0,0.0084,0.0121
1049,3570.35,[2023-09-08 20:17:30 002],101.0,0.0077,0.01
1050,3571.358,[2023-09-08 20:17:31 010],102.0,0.0055,0.0068
1051,3572.351,[2023-09-08 20:17:32 003],104.0,0.004,0.0053
1052,3573.353,[2023-09-08 20:17:33 005],104.0,0.0034,0.0042
1053,3574.353,[2023-09-08 20:17:34 005],104.0,0.0024,0.0028
1054,3575.352,[2023-09-08 20:17:35 004],104.0,0.0024,0.0029
1055,3576.332,[2023-09-08 20:17:35 984],103.0,0.0026,0.003
1056,3577.351,[2023-09-08 20:17:37 003],101.0,0.0022,0.0027
1057,3578.353,[2023-09-08 20:17:38 005],99.0,0.0024,0.0028
1058,3579.35,[2023-09-08 20:17:39 002],97.0,0.0028,0.0034
1059,3580.353,[2023-09-08 20:17:40 005],95.0,0.0028,0.0033
1060,3581.353,[2023-09-08 20:17:41 005],96.0,0.0028,0.0034
1061,3582.355,[2023-09-08 20:17:42 007],98.0,0.0043,0.0053
1062,3583.353,[2023-09-08 20:17:43 005],100.0,0.0044,0.0051
1063,3584.355,[2023-09-08 20:17:44 007],103.0,0.0066,0.0091
1064,3585.355,[2023-09-08 20:17:45 007],105.0,0.0145,0.0215
1065,3586.335,[2023-09-08 20:17:45 987],106.0,0.0128,0.0185
1066,3587.354,[2023-09-08 20:17:47 006],107.0,0.0168,0.0244
1067,3588.354,[2023-09-08 20:17:48 006],107.0,0.0138,0.0217
1068,3589.355,[2023-09-08 20:17:49 007],108.0,0.0119,0.0173
1069,3590.355,[2023-09-08 20:17:50 007],108.0,0.0075,0.0119
1070,3591.354,[2023-09-08 20:17:51 006],107.0,0.006,0.0091
1071,3592.355,[2023-09-08 20:17:52 007],108.0,0.0074,0.0128
1072,3593.354,[2023-09-08 20:17:53 006],108.0,0.0067,0.0131
1073,3594.355,[2023-09-08 20:17:54 007],107.0,0.0065,0.0111
1074,3595.356,[2023-09-08 20:17:55 008],108.0,0.0036,0.0041
1075,3596.335,[2023-09-08 20:17:55 987],108.0,0.0096,0.0154
1076,3597.354,[2023-09-08 20:17:57 006],104.0,0.0107,0.0183
1077,3598.354,[2023-09-08 20:17:58 006],102.0,0.0075,0.0119
1078,3599.351,[2023-09-08 20:17:59 003],103.0,0.0037,0.0048
1079,3600.353,[2023-09-08 20:18:00 005],105.0,0.0025,0.0029
1080,3601.352,[2023-09-08 20:18:01 004],106.0,0.0029,0.0036
1081,3602.354,[2023-09-08 20:18:02 006],107.0,0.0034,0.0041
1082,3603.353,[2023-09-08 20:18:03 005],109.0,0.0047,0.0056
1083,3604.354,[2023-09-08 20:18:04 006],109.0,0.0051,0.006
1084,3605.353,[2023-09-08 20:18:05 005],107.0,0.0051,0.0067
1085,3606.334,[2023-09-08 20:18:05 986],105.0,0.0038,0.0047
1086,3607.354,[2023-09-08 20:18:07 006],101.0,0.0034,0.0042
1087,3608.356,[2023-09-08 20:18:08 008],101.0,0.0035,0.0042
1088,3609.356,[2023-09-08 20:18:09 008],101.0,0.0028,0.0033
1089,3610.354,[2023-09-08 20:18:10 006],101.0,0.0061,0.009
1090,3611.356,[2023-09-08 20:18:11 008],101.0,0.0092,0.0127
1091,3612.356,[2023-09-08 20:18:12 008],101.0,0.0084,0.0132
1092,3613.354,[2023-09-08 20:18:13 006],101.0,0.0139,0.017
1093,3614.357,[2023-09-08 20:18:14 009],101.0,0.007,0.0097
1094,3615.356,[2023-09-08 20:18:15 008],101.0,0.0043,0.0057
1095,3616.305,[2023-09-08 20:18:15 957],100.0,0.0043,0.0054
1096,3617.357,[2023-09-08 20:18:17 009],98.0,0.0044,0.0052
1097,3618.357,[2023-09-08 20:18:18 009],99.0,0.0038,0.005
1098,3619.356,[2023-09-08 20:18:19 008],99.0,0.0078,0.0096
1099,3620.357,[2023-09-08 20:18:20 009],99.0,0.0111,0.0143
1100,3621.357,[2023-09-08 20:18:21 009],99.0,0.0096,0.0114
1101,3622.356,[2023-09-08 20:18:22 008],99.0,0.0092,0.0113
1102,3623.357,[2023-09-08 20:18:23 009],99.0,0.0049,0.0065
1103,3624.355,[2023-09-08 20:18:24 007],99.0,0.0041,0.0053
1104,3625.357,[2023-09-08 20:18:25 009],98.0,0.0026,0.0031
1105,3626.338,[2023-09-08 20:18:25 990],98.0,0.0019,0.0023
1106,3627.356,[2023-09-08 20:18:27 008],97.0,0.0044,0.005
1107,3628.357,[2023-09-08 20:18:28 009],98.0,0.0047,0.0059
1108,3629.357,[2023-09-08 20:18:29 009],100.0,0.0026,0.0031
1109,3630.356,[2023-09-08 20:18:30 008],102.0,0.0023,0.0027
1110,3631.354,[2023-09-08 20:18:31 006],103.0,0.0046,0.0067
1111,3632.358,[2023-09-08 20:18:32 010],101.0,0.0041,0.005
1112,3633.356,[2023-09-08 20:18:33 008],99.0,0.0036,0.0043
1113,3634.36,[2023-09-08 20:18:34 012],96.0,0.0025,0.0031
1114,3635.359,[2023-09-08 20:18:35 011],95.0,0.0022,0.0026
1115,3636.339,[2023-09-08 20:18:35 991],95.0,0.0026,0.0031
1116,3637.358,[2023-09-08 20:18:37 010],95.0,0.0024,0.003
1117,3638.359,[2023-09-08 20:18:38 011],96.0,0.002,0.0024
1118,3639.359,[2023-09-08 20:18:39 011],95.0,0.002,0.0024
1119,3640.357,[2023-09-08 20:18:40 009],95.0,0.0033,0.0038
1120,3641.359,[2023-09-08 20:18:41 011],94.0,0.0079,0.0128
1121,3642.358,[2023-09-08 20:18:42 010],93.0,0.0034,0.0041
1122,3643.358,[2023-09-08 20:18:43 010],92.0,0.0032,0.0039
1123,3644.356,[2023-09-08 20:18:44 008],91.0,0.0022,0.0026
1124,3645.356,[2023-09-08 20:18:45 008],91.0,0.0066,0.0084
1125,3646.338,[2023-09-08 20:18:45 990],91.0,0.0025,0.003
1126,3647.359,[2023-09-08 20:18:47 011],92.0,0.0024,0.0028
1127,3648.357,[2023-09-08 20:18:48 009],93.0,0.0023,0.0026
1128,3649.355,[2023-09-08 20:18:49 007],94.0,0.0027,0.0032
1129,3650.356,[2023-09-08 20:18:50 008],97.0,0.0053,0.0067
1130,3651.359,[2023-09-08 20:18:51 011],99.0,0.0062,0.0079
1131,3652.358,[2023-09-08 20:18:52 010],101.0,0.0052,0.0062
1132,3653.36,[2023-09-08 20:18:53 012],103.0,0.0047,0.0053
1133,3654.359,[2023-09-08 20:18:54 011],103.0,0.0032,0.0037
1134,3655.359,[2023-09-08 20:18:55 011],103.0,0.0042,0.0049
1135,3656.339,[2023-09-08 20:18:55 991],104.0,0.0057,0.0064
1136,3657.358,[2023-09-08 20:18:57 010],105.0,0.003,0.0034
1137,3658.359,[2023-09-08 20:18:58 011],106.0,0.0021,0.0024
1138,3659.36,[2023-09-08 20:18:59 012],107.0,0.0017,0.0021
1139,3660.362,[2023-09-08 20:19:00 014],108.0,0.0024,0.0032
1140,3661.36,[2023-09-08 20:19:01 012],108.0,0.0036,0.0043
1141,3662.36,[2023-09-08 20:19:02 012],108.0,0.0097,0.0115
1142,3663.358,[2023-09-08 20:19:03 010],108.0,0.0028,0.0033
1143,3664.357,[2023-09-08 20:19:04 009],108.0,0.0075,0.0083
1144,3665.361,[2023-09-08 20:19:05 013],108.0,0.0035,0.0042
1145,3666.339,[2023-09-08 20:19:05 991],108.0,0.0048,0.0056
1146,3667.358,[2023-09-08 20:19:07 010],108.0,0.0042,0.0049
1147,3668.359,[2023-09-08 20:19:08 011],108.0,0.0025,0.003
1148,3669.361,[2023-09-08 20:19:09 013],107.0,0.0045,0.0062
1149,3670.361,[2023-09-08 20:19:10 013],105.0,0.0026,0.0032
1150,3671.359,[2023-09-08 20:19:11 011],103.0,0.002,0.0023
1151,3672.362,[2023-09-08 20:19:12 014],102.0,0.0019,0.0023
1152,3673.363,[2023-09-08 20:19:13 015],102.0,0.002,0.0023
1153,3674.359,[2023-09-08 20:19:14 011],102.0,0.0021,0.0024
1154,3675.361,[2023-09-08 20:19:15 013],101.0,0.0022,0.0027
1155,3676.341,[2023-09-08 20:19:15 993],100.0,0.0037,0.0045
1156,3677.36,[2023-09-08 20:19:17 012],100.0,0.0075,0.0111
1157,3678.359,[2023-09-08 20:19:18 011],100.0,0.0024,0.0029
1158,3679.361,[2023-09-08 20:19:19 013],100.0,0.002,0.0024
1159,3680.36,[2023-09-08 20:19:20 012],100.0,0.0021,0.0025
1160,3681.362,[2023-09-08 20:19:21 014],100.0,0.0021,0.0026
1161,3682.362,[2023-09-08 20:19:22 014],99.0,0.002,0.0025
1162,3683.361,[2023-09-08 20:19:23 013],98.0,0.0145,0.0193
1163,3684.363,[2023-09-08 20:19:24 015],98.0,0.0091,0.0116
1164,3685.36,[2023-09-08 20:19:25 012],100.0,0.0034,0.0042
1165,3686.345,[2023-09-08 20:19:25 997],99.0,0.0078,0.0096
1166,3687.363,[2023-09-08 20:19:27 015],98.0,0.0077,0.011
1167,3688.363,[2023-09-08 20:19:28 015],95.0,0.006,0.0074
1168,3689.362,[2023-09-08 20:19:29 014],93.0,0.0059,0.0075
1169,3690.362,[2023-09-08 20:19:30 014],94.0,0.0144,0.0181
1170,3691.363,[2023-09-08 20:19:31 015],95.0,0.0066,0.0101
1171,3692.363,[2023-09-08 20:19:32 015],95.0,0.0131,0.0172
1172,3693.362,[2023-09-08 20:19:33 014],95.0,0.0042,0.0055
1173,3694.363,[2023-09-08 20:19:34 015],95.0,0.0051,0.0064
1174,3695.362,[2023-09-08 20:19:35 014],95.0,0.0056,0.0069
1175,3696.344,[2023-09-08 20:19:35 996],95.0,0.0146,0.0192
1176,3697.361,[2023-09-08 20:19:37 013],97.0,0.0184,0.0261
1177,3698.362,[2023-09-08 20:19:38 014],97.0,0.0086,0.0123
1178,3699.363,[2023-09-08 20:19:39 015],97.0,0.0048,0.0055
1179,3700.361,[2023-09-08 20:19:40 013],96.0,0.0074,0.0095
1180,3701.362,[2023-09-08 20:19:41 014],97.0,0.0085,0.0124
1181,3702.361,[2023-09-08 20:19:42 013],99.0,0.003,0.0035
1182,3703.362,[2023-09-08 20:19:43 014],101.0,0.0065,0.0077
1183,3704.363,[2023-09-08 20:19:44 015],102.0,0.0083,0.0111
1184,3705.362,[2023-09-08 20:19:45 014],106.0,0.0045,0.0055
1185,3706.344,[2023-09-08 20:19:45 996],108.0,0.0037,0.0046
1186,3707.364,[2023-09-08 20:19:47 016],108.0,0.0033,0.0039
1187,3708.362,[2023-09-08 20:19:48 014],108.0,0.0023,0.0027
1188,3709.364,[2023-09-08 20:19:49 016],108.0,0.0026,0.003
1189,3710.364,[2023-09-08 20:19:50 016],108.0,0.0036,0.0043
1190,3711.362,[2023-09-08 20:19:51 014],108.0,0.003,0.0034
1191,3712.363,[2023-09-08 20:19:52 015],107.0,0.0025,0.003
1192,3713.362,[2023-09-08 20:19:53 014],106.0,0.0021,0.0026
1193,3714.363,[2023-09-08 20:19:54 015],106.0,0.0042,0.0052
1194,3715.361,[2023-09-08 20:19:55 013],107.0,0.0052,0.0063
1195,3716.34,[2023-09-08 20:19:55 992],108.0,0.0042,0.0049
1196,3717.362,[2023-09-08 20:19:57 014],107.0,0.0052,0.0061
1197,3718.363,[2023-09-08 20:19:58 015],106.0,0.0081,0.011
1198,3719.363,[2023-09-08 20:19:59 015],104.0,0.0051,0.0062
1199,3720.361,[2023-09-08 20:20:00 013],103.0,0.0067,0.0081
1200,3721.366,[2023-09-08 20:20:01 018],104.0,0.0057,0.0065
1201,3722.364,[2023-09-08 20:20:02 016],105.0,0.0086,0.0105
1202,3723.364,[2023-09-08 20:20:03 016],105.0,0.0133,0.0164
1203,3724.364,[2023-09-08 20:20:04 016],104.0,0.0168,0.021
1204,3725.367,[2023-09-08 20:20:05 019],103.0,0.0138,0.0165
1205,3726.346,[2023-09-08 20:20:05 998],102.0,0.0104,0.0124
1206,3727.366,[2023-09-08 20:20:07 018],102.0,0.0041,0.0052
1207,3728.363,[2023-09-08 20:20:08 015],103.0,0.007,0.0095
1208,3729.363,[2023-09-08 20:20:09 015],103.0,0.0044,0.0056
1209,3730.365,[2023-09-08 20:20:10 017],103.0,0.0071,0.0089
1210,3731.364,[2023-09-08 20:20:11 016],103.0,0.003,0.0037
1211,3732.365,[2023-09-08 20:20:12 017],103.0,0.0105,0.0135
1212,3733.366,[2023-09-08 20:20:13 018],103.0,0.0062,0.0086
1213,3734.366,[2023-09-08 20:20:14 018],103.0,0.0073,0.0092
1214,3735.363,[2023-09-08 20:20:15 015],103.0,0.0039,0.0051
1215,3736.346,[2023-09-08 20:20:15 998],103.0,0.0077,0.0097
1216,3737.366,[2023-09-08 20:20:17 018],103.0,0.0099,0.0116
1217,3738.365,[2023-09-08 20:20:18 017],103.0,0.005,0.0061
1218,3739.365,[2023-09-08 20:20:19 017],103.0,0.0033,0.0041
1219,3740.367,[2023-09-08 20:20:20 019],103.0,0.0032,0.0038
1220,3741.368,[2023-09-08 20:20:21 020],104.0,0.0034,0.0042
1221,3742.367,[2023-09-08 20:20:22 019],106.0,0.0061,0.0074
1222,3743.367,[2023-09-08 20:20:23 019],108.0,0.0141,0.017
1223,3744.365,[2023-09-08 20:20:24 017],109.0,0.0138,0.0175
1224,3745.367,[2023-09-08 20:20:25 019],109.0,0.0131,0.0189
1225,3746.347,[2023-09-08 20:20:25 999],109.0,0.0031,0.0037
1226,3747.365,[2023-09-08 20:20:27 017],108.0,0.0033,0.004
1227,3748.367,[2023-09-08 20:20:28 019],107.0,0.0072,0.0097
1228,3749.365,[2023-09-08 20:20:29 017],109.0,0.0046,0.0054
1229,3750.368,[2023-09-08 20:20:30 020],111.0,0.0044,0.0053
1230,3751.369,[2023-09-08 20:20:31 021],112.0,0.0216,0.0267
1231,3752.365,[2023-09-08 20:20:32 017],112.0,0.0032,0.0041
1232,3753.367,[2023-09-08 20:20:33 019],112.0,0.0063,0.0078
1233,3754.367,[2023-09-08 20:20:34 019],112.0,0.0047,0.0058
1234,3755.367,[2023-09-08 20:20:35 019],112.0,0.0025,0.0032
1235,3756.346,[2023-09-08 20:20:35 998],112.0,0.0143,0.0181
1236,3757.367,[2023-09-08 20:20:37 019],112.0,0.006,0.0078
1237,3758.367,[2023-09-08 20:20:38 019],112.0,0.0081,0.0107
1238,3759.367,[2023-09-08 20:20:39 019],112.0,0.003,0.0036
1239,3760.367,[2023-09-08 20:20:40 019],112.0,0.0026,0.0032
1240,3761.367,[2023-09-08 20:20:41 019],112.0,0.0079,0.0105
1241,3762.367,[2023-09-08 20:20:42 019],112.0,0.0119,0.0225
1242,3763.367,[2023-09-08 20:20:43 019],109.0,0.0067,0.0085
1243,3764.367,[2023-09-08 20:20:44 019],106.0,0.0057,0.007
1244,3765.373,[2023-09-08 20:20:45 025],103.0,0.0059,0.0072
1245,3766.347,[2023-09-08 20:20:45 999],101.0,0.0068,0.0082
1246,3767.367,[2023-09-08 20:20:47 019],101.0,0.0049,0.0058
1247,3768.368,[2023-09-08 20:20:48 020],101.0,0.0106,0.012
1248,3769.367,[2023-09-08 20:20:49 019],101.0,0.0106,0.0124
1249,3770.368,[2023-09-08 20:20:50 020],101.0,0.003,0.0036
1250,3771.366,[2023-09-08 20:20:51 018],101.0,0.0028,0.0032
1251,3772.366,[2023-09-08 20:20:52 018],101.0,0.0024,0.0028
1252,3773.367,[2023-09-08 20:20:53 019],100.0,0.0024,0.0027
1253,3774.367,[2023-09-08 20:20:54 019],100.0,0.0019,0.0024
1254,3775.367,[2023-09-08 20:20:55 019],100.0,0.0017,0.0022
1255,3776.347,[2023-09-08 20:20:55 999],100.0,0.0022,0.0025
1256,3777.369,[2023-09-08 20:20:57 021],98.0,0.0022,0.0027
1257,3778.37,[2023-09-08 20:20:58 022],96.0,0.0023,0.0026
1258,3779.37,[2023-09-08 20:20:59 022],96.0,0.0048,0.0055
1259,3780.37,[2023-09-08 20:21:00 022],96.0,0.0046,0.0052
1260,3781.37,[2023-09-08 20:21:01 022],94.0,0.0034,0.0039
1261,3782.371,[2023-09-08 20:21:02 023],93.0,0.0032,0.0037
1262,3783.37,[2023-09-08 20:21:03 022],90.0,0.0037,0.0045
1263,3784.37,[2023-09-08 20:21:04 022],90.0,0.0039,0.0044
1264,3785.368,[2023-09-08 20:21:05 020],92.0,0.0021,0.0025
1265,3786.35,[2023-09-08 20:21:06 002],93.0,0.0037,0.0046
1266,3787.373,[2023-09-08 20:21:07 025],94.0,0.0036,0.0043
1267,3788.37,[2023-09-08 20:21:08 022],98.0,0.0054,0.0069
1268,3789.37,[2023-09-08 20:21:09 022],102.0,0.0059,0.0076
1269,3790.373,[2023-09-08 20:21:10 025],104.0,0.0055,0.0068
1270,3791.369,[2023-09-08 20:21:11 021],104.0,0.0045,0.0056
1271,3792.369,[2023-09-08 20:21:12 021],103.0,0.0036,0.0044
1272,3793.371,[2023-09-08 20:21:13 023],102.0,0.0025,0.0031
1273,3794.369,[2023-09-08 20:21:14 021],101.0,0.0022,0.0025
1274,3795.368,[2023-09-08 20:21:15 020],100.0,0.0028,0.0034
1275,3796.348,[2023-09-08 20:21:16 000],99.0,0.0031,0.0039
1276,3797.348,[2023-09-08 20:21:17 000],100.0,0.0025,0.003
1277,3798.376,[2023-09-08 20:21:18 028],99.0,0.0022,0.0025
1278,3799.371,[2023-09-08 20:21:19 023],98.0,0.0024,0.0028
1279,3800.372,[2023-09-08 20:21:20 024],97.0,0.0023,0.0027
1280,3801.372,[2023-09-08 20:21:21 024],93.0,0.0029,0.0034
1281,3802.372,[2023-09-08 20:21:22 024],89.0,0.0021,0.0024
1282,3803.373,[2023-09-08 20:21:23 025],87.0,0.0053,0.0066
1283,3804.371,[2023-09-08 20:21:24 023],87.0,0.0034,0.0043
1284,3805.371,[2023-09-08 20:21:25 023],89.0,0.0062,0.0072
1285,3806.351,[2023-09-08 20:21:26 003],92.0,0.0041,0.0053
1286,3807.372,[2023-09-08 20:21:27 024],93.0,0.0125,0.0171
1287,3808.372,[2023-09-08 20:21:28 024],93.0,0.011,0.0144
1288,3809.371,[2023-09-08 20:21:29 023],94.0,0.013,0.0173
1289,3810.371,[2023-09-08 20:21:30 023],96.0,0.0121,0.0156
1290,3811.371,[2023-09-08 20:21:31 023],97.0,0.0078,0.0102
1291,3812.373,[2023-09-08 20:21:32 025],100.0,0.0106,0.0155
1292,3813.373,[2023-09-08 20:21:33 025],102.0,0.0055,0.0068
1293,3814.378,[2023-09-08 20:21:34 030],103.0,0.0069,0.0093
1294,3815.373,[2023-09-08 20:21:35 025],104.0,0.0029,0.0035
1295,3816.353,[2023-09-08 20:21:36 005],103.0,0.0047,0.0053
1296,3817.371,[2023-09-08 20:21:37 023],102.0,0.004,0.0048
1297,3818.371,[2023-09-08 20:21:38 023],101.0,0.0105,0.0126
1298,3819.37,[2023-09-08 20:21:39 022],98.0,0.0044,0.0053
1299,3820.334,[2023-09-08 20:21:39 986],96.0,0.0031,0.0043
1300,3821.371,[2023-09-08 20:21:41 023],96.0,0.005,0.0066
